startX,startY,startZ,endX,endY,endZ,startRadius,endRadius,startDepth,endDepth
-21408.426,-62923.56,0,-21409.447,-63067.684,0,236.68272,238.06992,57.208195,60.306293
-21411.697,-62778.945,0,-21408.426,-62923.56,0,235.36775,236.68272,54.679466,57.208195
-21407.898,-62635.316,0,-21411.697,-62778.945,0,234.04628,235.36775,52.862167,54.679466
-21392.445,-62493.32,0,-21407.898,-62635.316,0,232.69858,234.04628,51.789593,52.862167
-21369.441,-62352.562,0,-21392.445,-62493.32,0,231.37839,232.69858,51.36604,51.789593
-21348.393,-62212.016,0,-21369.441,-62352.562,0,230.17836,231.37839,51.367924,51.36604
-21337.38,-62108.215,0,-21348.393,-62212.016,0,229.33307,230.17836,51.53852,51.367924
-21325.074,-62003.023,0,-21337.38,-62108.215,0,228.53853,229.33307,51.974995,51.53852
-21311.53,-61896.555,0,-21325.074,-62003.023,0,227.80243,228.53853,52.668667,51.974995
-21304.44,-61790.43,0,-21311.53,-61896.555,0,227.18912,227.80243,53.406,52.668667
-21314.59,-61686.85,0,-21304.44,-61790.43,0,226.77116,227.18912,53.904606,53.406
-21348.977,-61587.3,0,-21314.59,-61686.85,0,226.58128,226.77116,54.033886,53.904606
-21405.605,-61491.508,0,-21348.977,-61587.3,0,226.59035,226.58128,53.949696,54.033886
-21473.19,-61397.406,0,-21405.605,-61491.508,0,226.71693,226.59035,54.011097,53.949696
-21535.982,-61302.05,0,-21473.19,-61397.406,0,226.8623,226.71693,54.523155,54.011097
-21581.232,-61203.098,0,-21535.982,-61302.05,0,226.95984,226.8623,55.574924,54.523155
-21604.967,-61099.9,0,-21581.232,-61203.098,0,227.00871,226.95984,57.010475,55.574924
-21613.041,-60993.703,0,-21604.967,-61099.9,0,227.06723,227.00871,58.58151,57.010475
-21616.838,-60886.836,0,-21613.041,-60993.703,0,227.21173,227.06723,60.073677,58.58151
-21626.305,-60781.348,0,-21616.838,-60886.836,0,227.493,227.21173,61.318977,60.073677
-21644.326,-60677.91,0,-21626.305,-60781.348,0,227.91725,227.493,62.28005,61.318977
-21665.63,-60575.625,0,-21644.326,-60677.91,0,228.45406,227.91725,62.99753,62.28005
-21703.365,-60397.453,0,-21665.63,-60575.625,0,229.79648,228.45406,63.72188,62.99753
-21748.275,-60218.902,0,-21703.365,-60397.453,0,231.4759,229.79648,63.789436,63.72188
-21809.746,-60048.223,0,-21748.275,-60218.902,0,233.42328,231.4759,63.45373,63.789436
-21902.186,-59897.72,0,-21809.746,-60048.223,0,235.50165,233.42328,63.322063,63.45373
-22034.516,-59775.25,0,-21902.186,-59897.72,0,237.538,235.50165,64.11708,63.322063
-22202.188,-59677.785,0,-22034.516,-59775.25,0,239.43225,237.538,66.18546,64.11708
-13351.153,-52078.43,0,-13344.777,-51944.727,0,35.148937,39.448914,56.567314,55.616806
-13344.777,-51944.727,0,-13355.219,-51805.125,0,39.448914,43.743523,55.616806,54.1947
-13355.219,-51805.125,0,-13391.716,-51659.96,0,43.743523,48.052055,54.1947,52.220535
-13391.716,-51659.96,0,-13451.637,-51510.47,0,48.052055,52.398697,52.220535,50.033592
-13451.637,-51510.47,0,-13518.617,-51359.023,0,52.398697,56.792057,50.033592,48.334217
-13518.617,-51359.023,0,-13569.194,-51208.53,0,56.792057,61.208168,48.334217,47.826527
-13569.194,-51208.53,0,-13584.331,-51061.562,0,61.208168,65.59935,47.826527,48.863255
-13584.331,-51061.562,0,-13559.185,-50919.555,0,65.59935,69.927956,48.863255,51.370316
-13559.185,-50919.555,0,-13505.439,-50782.625,0,69.927956,74.197556,51.370316,54.89464
-13505.439,-50782.625,0,-13444.704,-50650.098,0,74.197556,78.45471,54.89464,58.719147
