x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
2560,-8192,1306.7336,1,0.11406148,0.12394108,0.76199746,0.657902,-225.58723,5469.428,1306.7336,1306.7336,0,0,0
2816,-8192,1337.4086,1,0.11532297,0.09588669,0.78879035,0.6807404,-225.58723,5469.428,1337.4086,1337.4086,0,0,0
3072,-8192,1327.3672,1,0.11669331,0.06938814,0.81391853,0.7437764,-225.58723,5469.428,1327.3672,1327.3672,0,0,0
3328,-8192,1326.9214,1,0.11817081,0.045573745,0.83625543,0.85098344,-225.58723,5469.428,1326.9214,1326.9214,0,0,0
3584,-8192,1380.7795,1,0.11975364,0.025617057,0.8546293,0.5442711,-225.58723,5469.428,1380.7795,1380.7795,0,0,0
3840,-8192,1432.0961,1,0.12144035,0.010692295,0.86786735,0.30783948,-225.58723,5469.428,1432.0961,1432.0961,0,0,0
4096,-8192,1414.0507,1,0.12322996,0.0019245108,0.8748455,0.45375398,-225.58723,5469.428,1414.0507,1414.0507,0,0,0
4352,-8192,1378.5212,1,0.12512052,0,0.8748795,0.8064985,-225.58723,5469.428,1378.5212,1378.5212,0,0,0
4608,-8192,1389.0272,1,0.12711006,0,0.87288994,0.8127193,-225.58723,5469.428,1389.0272,1389.0272,0,0,0
4864,-8192,1398.3103,1,0.12919824,0,0.87080175,0.81501883,-225.58723,5469.428,1398.3103,1398.3103,0,0,0
5120,-8192,1406.1968,1,0.13138293,0,0.86861706,0.8128969,-225.58723,5469.428,1406.1968,1406.1968,0,0,0
5376,-8192,1411.5134,1,0.13366158,0,0.86633843,0.8059463,-225.58723,5469.428,1411.5134,1411.5134,0,0,0
5632,-8192,1410.0245,1,0.13603285,0,0.8639672,0.7979438,-225.58723,5469.428,1410.0245,1410.0245,0,0,0
5888,-8192,1406.4,1,0.13849555,0,0.86150444,0.37304538,-225.58723,5469.428,1406.4,1406.4,0,0,0
6144,-8192,1390.4844,1,0.1410464,0,0.8589536,0.7515981,-225.58723,5469.428,1390.4844,1390.4844,0,0,0
6400,-8192,1375.3672,1,0.14368328,0,0.8563167,0.7671223,-225.58723,5469.428,1375.3672,1375.3672,0,0,0
