x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
4096,-57344,95.35562,0.94656974,0,1,0,0.004208713,72.639824,114.90126,95.35562
8192,-57344,93.355576,0.94933534,0,1,0,0.0039077876,71.155914,112.38445,93.355576
12288,-57344,109.54372,0.95365846,0.0048103845,0.9951896,0,0.011445643,78.6529,191.25389,109.54372
16384,-57344,194.37167,0.95923156,0.4392747,0.56072533,0,0.05056408,53.955254,447.71524,194.37167
20480,-57344,1164.5427,0.9656958,0.9865245,0.013475478,0,1.5461566,330.80063,2043.5875,1164.5427
24576,-57344,2629.7769,0.97265184,0.9913522,0.007327498,0.0013203016,0.021857226,1770.1621,2872.2,2629.7769
28672,-57344,495.094,0.9796701,0.99517477,3.554815E-07,0.004824879,0.23812005,290.75226,1776.4445,495.094
32768,-57344,294.6573,0.98630196,0.9977895,0,0.0022104979,0.0023112975,268.8892,331.13168,294.6573
36864,-57344,509.56647,0.99208957,0.999257,0,0.0007429719,0.21646489,297.8218,1726.258,509.56647
40960,-57344,2683.4365,0.99657816,0.99986017,0,0.0001398325,0.0061756875,1876.5349,2913.5857,2683.4365
45056,-57344,2065.8604,0.99932796,0.9999946,0,5.4240227E-06,0.19181101,1178.855,2888.7908,2065.8604
49152,-57344,1585.9011,1,1,0,0,0.00087155605,435.94717,2203.514,1585.9011
53248,-57344,1188.8424,1,1,0,0,0.16194646,394.2227,2082.5752,1188.8424
57344,-57344,775.2477,1,1,0,0,0.005252532,365.74188,1971.603,775.2477
61440,-57344,1748.0819,1,1,0,0,0.11365562,490.56378,2416.3235,1748.0819
65536,-57344,2163.4585,1,1,0,0,0.0005790303,1449.7698,2912.5635,2163.4585
69632,-57344,449.828,1,1,0,0,0.14039423,301.38394,1460.2701,449.828
73728,-57344,304.21512,1,1,0,0,0.00011172652,292.9058,342.44424,304.21512
77824,-57344,1019.6212,1,1,0,0,2.4209635,382.47104,2039.8433,1019.6212
81920,-57344,2253.2234,1,1,0,0,0.001162976,1633.1858,2912.5635,2253.2234
86016,-57344,2521.8567,1,1,0,0,0.32019907,1822.7236,2902.1072,2521.8567
90112,-57344,1823.7283,1,1,0,0,0.0010546517,536.66736,2555.7876,1823.7283
94208,-57344,458.40573,1,1,0,0,0.106592216,305.6978,1594.8145,458.40573
98304,-57344,317.9549,1,1,0,0,0.00021919163,286.25354,416.00464,317.9549
102400,-57344,583.8447,1,1,0,0,0.41009215,349.1656,1899.1882,583.8447
106496,-57344,2454.2905,1,1,0,0,0.0017743879,1783.5549,2894.1724,2454.2905
110592,-57344,2498.2883,1,1,0,0,0.0040435577,1715.1956,2927.7397,2498.2883
114688,-57344,2447.4531,1,0.9973113,0.0025791244,0.00010958151,0.013440702,1525.5702,2950.2976,2447.4531
118784,-57344,474.19382,1,0.937967,0.055349175,0.0066838227,0.18407726,223.07886,1742.5446,474.19382
122880,-57344,298.2234,1,0.8353175,0.09805148,0.06663103,0.030628117,167.87024,577.44073,298.2234
126976,-57344,1501.4067,1,0.7439292,0.050439496,0.2056313,0.55490994,261.75134,2946.0454,1501.4067
131072,-57344,570.8568,1,0.7067473,0.017816259,0.27543646,0.037075367,161.44011,2229.2456,570.8568
-131072,-53248,127.77382,1,0,1,0,0.0041146358,123.139534,132.46407,127.77382
-126976,-53248,124.3457,1,3.7865155E-09,1,0,0.001304898,119.69519,129.37047,124.3457
-122880,-53248,120.99519,1,0.00011917411,0.99988085,0,0.0053111473,115.82231,133.41455,120.99519
-118784,-53248,151.88351,1,0.008664462,0.9913355,0,0.017416582,124.20038,280.93604,151.88351
-114688,-53248,164.38638,1,0.09592625,0.9040738,0,0.007520646,113.62808,265.20834,164.38638
-110592,-53248,533.83716,1,0.3750261,0.6249739,0,0.8431753,113.67979,1475.3995,533.83716
-106496,-53248,2110.127,1,0.7409016,0.2590984,0,0.98959476,918.96716,2854.6565,2110.127
-102400,-53248,2071.65,1,0.94729847,0.052701533,0,0.3735142,1155.4684,2949.0896,2071.65
-98304,-53248,1742.0679,1,0.987942,0.012054867,3.152527E-06,0.124584794,410.4562,2485.742,1742.0679
-94208,-53248,2521.0952,1,0.9961174,0.0038369026,4.56844E-05,0.58827025,1530.283,2953.049,2521.0952
-90112,-53248,597.6923,1,1,0,0,0.3834877,319.6409,1933.3219,597.6923
-86016,-53248,1843.7449,0.99993086,0.99999994,1.4559429E-08,4.5045216E-08,0.29746336,547.13995,2596.5579,1843.7449
-81920,-53248,2581.2996,0.999361,0.99999505,2.5886212E-07,4.6883233E-06,0.05511229,1811.8514,2912.9355,2581.2996
-77824,-53248,2138.5984,0.9981769,0.9999602,0,3.9815903E-05,0.3015385,1417.3905,2913.245,2138.5984
-73728,-53248,946.2417,0.9963493,0.9998408,0,0.000159204,0.06069219,366.86996,2028.3755,946.2417
-69632,-53248,2071.3647,0.99386966,0.9995527,0,0.00044727325,0.48488843,1163.7073,2886.1501,2071.3647
-65536,-53248,2708.0352,0.9907498,0.9989858,0,0.001014173,1.1357667,1896.7512,2906.777,2708.0352
-61440,-53248,563.3115,0.9870213,0.9980136,0,0.0019863844,0.37807214,318.90524,1883.937,563.3115
-57344,-53248,291.79837,0.9827352,0.99650544,0.0027109166,0.00078364415,0.0035269863,259.64578,358.18533,291.79837
-53248,-53248,404.69202,0.9779597,0.994342,0.005657971,0,0.11136775,256.4997,1195.8528,404.69202
-49152,-53248,1823.6759,0.9727793,0.9914311,0.008568883,0,0.2435839,670.3556,2645.136,1823.6759
-45056,-53248,580.05493,0.96729285,0.9877227,0.012277305,0,0.40993717,281.5288,1880.8652,580.05493
-40960,-53248,344.2577,0.96161115,0.98039675,0.019597972,5.280599E-06,0.047290456,184.9448,611.9317,344.2577
-36864,-53248,1821.8806,0.95585495,0.94173133,0.0154952295,0.042773437,0.45084658,634.5327,2941.3052,1821.8806
-32768,-53248,1734.9192,0.95015204,0.91466033,0,0.085339665,0.51641667,428.61276,2793.1863,1734.9192
-28672,-53248,547.04816,0.9446366,0.79337305,0.07188843,0.13473852,0.5341112,122.871994,2176.7253,547.04816
-24576,-53248,162.45813,0.9394444,0.38409385,0.6159061,0,0.09614061,24.49098,458.91165,162.45813
-20480,-53248,172.53499,0.9347121,0.044563957,0.95543605,0,0.17933688,49.582542,516.7885,172.53499
-16384,-53248,87.415405,0.9305742,3.5647146E-05,0.99996436,0,0.00684602,62.07482,113.50391,87.415405
-12288,-53248,83.65471,0.92715985,0,1,0,0.00534421,58.200573,106.04249,83.65471
-8192,-53248,80.58658,0.92459154,0,1,0,0.0036963804,54.841988,103.283554,80.58658
-4096,-53248,72.75879,0.9229801,0,1,0,0.007429537,47.00791,95.49637,72.75879
0,-53248,65.7802,0.9224241,0,1,0,0.010073662,40.153774,88.42124,65.7802
4096,-53248,74.74982,0.92366743,0,1,0,0.0066161216,49.040096,97.436806,74.74982
8192,-53248,85.60307,0.92724246,0,1,0,0.0014424723,60.10576,108.02626,85.60307
12288,-53248,93.813324,0.93285376,8.2758835E-12,1,0,0.0034868687,67.39978,125.82757,93.813324
16384,-53248,118.096756,0.94013405,0.05135226,0.93787044,0.010777295,0.011687733,41.524048,350.49557,118.096756
20480,-53248,373.64984,0.94865555,0.7546326,0.22396429,0.021403119,0.1872574,96.25136,1898.0131,373.64984
24576,-53248,1968.168,0.95794183,0.97996366,0.007492613,0.012543727,0.19556166,1135.699,2849.9846,1968.168
28672,-53248,2611.9531,0.96747893,0.9878589,0,0.0121411085,0.8481819,1782.9258,2852.469,2611.9531
32768,-53248,1921.0469,0.97672594,0.9937016,0,0.006298423,0.8647956,886.9282,2773.0974,1921.0469
36864,-53248,2195.369,0.9851271,0.9973982,0,0.0026018023,0.52492344,1563.8866,2891.4846,2195.369
40960,-53248,2527.3872,0.9921253,0.9992637,0,0.0007362962,0.035002414,1797.1522,2886.9014,2527.3872
45056,-53248,2732.2566,0.9971757,0.99990463,0,9.536743E-05,0.31387588,1929.3795,2913.6772,2732.2566
49152,-53248,2731.69,0.9997625,0.99999934,0,6.556511E-07,0.65577835,1948.9314,2901.7725,2731.69
53248,-53248,2406.357,1,1,0,0,0.74480116,1712.2955,2912.5696,2406.357
57344,-53248,2038.5099,1,1,0,0,0.7361378,1229.5344,2896.291,2038.5099
61440,-53248,2259.6914,1,1,0,0,0.6037661,1634.0693,2912.5635,2259.6914
65536,-53248,2461.4133,1,1,0,0,0.3964566,1766.8386,2912.5635,2461.4133
69632,-53248,1721.0087,1,1,0,0,0.411798,487.7055,2392.3865,1721.0087
73728,-53248,378.10452,1,1,0,0,0.0539113,292.37686,558.24725,378.10452
77824,-53248,1663.6512,1,1,0,0,0.30072808,454.37457,2293.977,1663.6512
81920,-53248,2707.1035,1,1,0,0,0.1898,1925.9889,2912.5635,2707.1035
86016,-53248,2622.4033,1,1,0,0,0.12731797,1877.0378,2912.5635,2622.4033
90112,-53248,2328.9668,1,1,0,0,0.20916127,1679.8286,2912.5635,2328.9668
94208,-53248,2007.0518,1,1,0,0,0.39736396,975.5644,2803.1062,2007.0518
98304,-53248,1765.2886,1,1,0,0,0.4711647,487.78607,2390.1206,1765.2886
102400,-53248,1653.5662,1,1,0,0,0.20093945,440.4151,2251.964,1653.5662
106496,-53248,1319.9951,1,1,0,0,1.2942507,404.65588,2124.7734,1319.9951
110592,-53248,793.0148,1,1,0,0,1.2740736,367.95483,1980.8783,793.0148
114688,-53248,570.2062,1,1,0,0,0.20514911,315.67407,1901.5026,570.2062
118784,-53248,584.96484,1,0.8675657,0,0.13243431,0.03772302,207.25598,2166.6504,584.96484
122880,-53248,578.20374,1,0.56217986,0,0.43782014,0.18570273,187.537,2105.782,578.20374
126976,-53248,1355.3945,1,0.34490588,0,0.65509415,0.4993612,486.7022,2462.6646,1355.3945
131072,-53248,695.12335,1,0.27419654,0,0.7258035,0.016011659,299.4905,1699.4072,695.12335
-131072,-49152,128.36066,1,0.04221179,0.9577882,0,0.015188218,97.90877,233.50479,128.36066
-126976,-49152,214.04916,1,0.048079893,0.9519201,0,0.105878524,108.32733,553.15765,214.04916
-122880,-49152,269.75464,1,0.0663797,0.9336203,0,0.112389706,125.7674,706.79376,269.75464
-118784,-49152,201.80882,1,0.10004102,0.89995897,0,0.08903872,109.386185,655.416,201.80882
-114688,-49152,179.0913,1,0.15120085,0.84879917,0,0.0046646865,105.22678,333.82126,179.0913
-110592,-49152,199.12532,1,0.21677524,0.78322476,0,0.012121103,99.347275,506.1898,199.12532
-106496,-49152,250.0074,1,0.2857603,0.7142397,0,0.036065638,100.64478,1051.66,250.0074
-102400,-49152,680.03735,1,0.34075126,0.6592487,0,0.24550475,123.74854,1586.2959,680.03735
-98304,-49152,1003.131,1,0.36283082,0.63599217,0.0011770129,0.39625743,331.81268,2024.2628,1003.131
