x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
94208,-131072,123.756805,1,0,1,0,0.0020413422,119.12463,128.3908,123.756805
98304,-131072,129.33057,1,0,1,0,1.0662403E-06,124.69875,133.96239,129.33057
102400,-131072,124.4283,1,0,1,0,0.0017952919,119.796486,129.06013,124.4283
106496,-131072,119.52605,1,0,1,0,2.0230486E-06,114.894226,124.15786,119.52605
110592,-131072,122.48765,1,0,1,0,0.0010843362,117.855835,127.11947,122.48765
114688,-131072,125.44925,1,0,1,0,9.347103E-06,120.817444,130.08109,125.44925
118784,-131072,130.82227,1,0,1,0,0.0019674338,126.19045,135.45409,130.82227
122880,-131072,136.19528,1,0,1,0,7.1684344E-06,131.56346,140.8271,136.19528
126976,-131072,766.8235,1,0,0.08232826,0.91767174,0.22504255,363.98715,971.6353,766.8235
131072,-131072,693.7452,1,0,0,1,0.00018135867,601.6759,787.4382,693.7452
-131072,-126976,-1036.2023,0,0,0.058399677,0.9416003,0.0005455017,-1052.0043,-1020.54,-1036.2023
-126976,-126976,-1034.5634,0,0,0.067029476,0.9329705,0.0009619166,-1050.3505,-1018.9159,-1034.5634
-122880,-126976,-1029.7949,0,0,0.08776313,0.91223687,0.0016279285,-1045.5388,-1014.19073,-1029.7949
-118784,-126976,-1022.131,0,0,0.11073375,0.88926625,0.0022704501,-1037.8052,-1006.5967,-1022.131
-114688,-126976,-1011.818,0,0,0.12185866,0.87814134,0.00287878,-1027.3976,-996.37805,-1011.818
-110592,-126976,-999.11005,0,0,0.7446904,0.25530958,0.0034223278,-1014.5725,-983.1953,-999.11005
-106496,-126976,-983.8883,0.0003387477,0,1,0,0.004456835,-999.59216,-963.7796,-983.8883
-102400,-126976,-961.2986,0.0056780176,0,1,0,0.0067335158,-982.03906,-935.5037,-961.2986
-98304,-126976,-928.955,0.018751927,0,1,0,0.00924642,-955.8363,-897.66125,-928.955
-94208,-126976,-886.2638,0.040804684,0,1,0,0.01181196,-918.90076,-849.8688,-886.2638
-90112,-126976,-833.33167,0.07257878,0,1,0,0.01429771,-871.11597,-792.45087,-833.33167
-86016,-126976,-771.3633,0.114267275,0,1,0,0.016228301,-813.404,-726.8941,-771.3633
-81920,-126976,-701.6396,0.16550526,0,1,0,0.018077344,-746.9976,-654.50183,-701.6396
-77824,-126976,-624.02795,0.22539604,0,1,0,0.019952925,-672.0306,-574.8471,-624.02795
-73728,-126976,-541.55457,0.29256767,0,1,0,0.02076735,-591.2355,-491.2711,-541.55457
-69632,-126976,-459.47217,0.3652573,0,1,0,0.02007684,-509.50757,-409.3868,-459.47217
-65536,-126976,-378.27625,0.44141683,0,1,0,0.019946635,-427.70673,-329.3045,-378.27625
-61440,-126976,-302.04294,0.51883113,0,1,0,0.017562492,-349.83655,-255.16997,-302.04294
-57344,-126976,-231.44884,0.5952462,0,1,0,0.017651401,-274.79404,-187.38518,-231.44884
-53248,-126976,-156.1995,0.6684968,0,1,0,0.019109087,-199.33379,-114.779686,-156.1995
-49152,-126976,-86.89148,0.73662823,0,1,0,0.015973628,-127.205345,-48.64437,-86.89148
-45056,-126976,-31.890633,0.7980052,0.0013923878,0.99860764,0,0.021358551,-72.543236,33.985054,-31.890633
-40960,-126976,1045.9597,0.8514013,0.5002334,0.4997666,0,0.5931621,312.5953,1972.0966,1045.9597
-36864,-126976,2132.764,0.8960622,0.8883288,0.11167121,0,0.14764424,1486.0664,2589.4973,2132.764
-32768,-126976,2519.8792,0.93174195,0.94917846,0.050821543,0,0.3864133,1910.4979,2865.717,2519.8792
-28672,-126976,2661.8584,0.9587027,0.9806613,0.019338727,0,0.3093269,2085.19,2956.2346,2661.8584
-24576,-126976,1087.9697,0.9776784,0.56917506,0.3713361,0.059488833,0.47016904,320.94937,2440.7188,1087.9697
-20480,-126976,646.6676,0.989806,0.000491308,0,0.9995087,0.0009833636,454.67197,790.2183,646.6676
-16384,-126976,735.1841,0.9965154,0,0,1,0.013145224,631.4413,833.37366,735.1841
-12288,-126976,698.03314,0.99938995,0,0,1,0.027236113,593.6306,793.6331,698.03314
-8192,-126976,670.0057,1,0,0.12133479,0.8786652,0.10125964,286.21643,909.181,670.0057
-4096,-126976,248.21686,1,0,0.7544165,0.24558347,0.10724531,55.227974,604.62134,248.21686
0,-126976,171.5598,1,0,0.9297103,0.07028967,0.06681729,79.7621,430.31363,171.5598
4096,-126976,170.09988,1,0,0.92836505,0.07163495,0.060453843,79.941124,419.60028,170.09988
8192,-126976,163.10956,1,0,0.92534757,0.07465243,0.044942606,79.47596,379.65506,163.10956
12288,-126976,168.7471,1,0,0.9222498,0.077750206,0.051530525,80.33128,396.1547,168.7471
16384,-126976,185.36229,1,0,0.92081505,0.07918495,0.07480097,81.82406,467.60782,185.36229
20480,-126976,159.66815,1,0,0.95649683,0.043503165,0.050130267,91.997345,373.30206,159.66815
24576,-126976,135.84238,1,0,0.9938795,0.006120503,0.014221885,111.164955,237.16537,135.84238
28672,-126976,127.83476,1,0,0.99995095,4.9054623E-05,0.002239282,118.428764,158.69308,127.83476
32768,-126976,123.086365,1,0,1,0,0.00071764766,116.366425,139.85289,123.086365
36864,-126976,132.98389,1,0,1,0,0.0037823445,128.35207,137.6157,132.98389
40960,-126976,142.8814,1,0,1,0,0.0028810503,138.24266,147.62589,142.8814
45056,-126976,139.43636,1,0.0021197002,0.9978803,0,0.0067450977,126.9456,194.45041,139.43636
49152,-126976,391.50537,1,0.10824098,0.89175904,0,0.18240318,146.02495,913.77325,391.50537
53248,-126976,1336.134,1,0.5871407,0.41285932,0,0.19581674,508.4905,2399.7585,1336.134
57344,-126976,1548.4187,1,0.9926776,0.007322371,0,0.07204187,775.50073,2275.9873,1548.4187
61440,-126976,1190.816,1,1,0,0,0.15347771,678.2971,1890.5026,1190.816
65536,-126976,902.24536,1,1,0,0,0.15516323,614.1019,1547.7407,902.24536
69632,-126976,1846.6814,1,1,0,0,0.49511054,1157.421,2513.825,1846.6814
73728,-126976,2486.5317,1,0.9383484,0.05891131,0.0027402788,0.77156276,1478.1584,3046.6736,2486.5317
77824,-126976,1050.929,1,0.3259849,0.58977187,0.08424324,0.5087026,364.51712,2161.5269,1050.929
81920,-126976,261.34003,1,0.01024964,0.8121658,0.17758459,0.05181069,59.757957,753.28064,261.34003
86016,-126976,143.67233,1,0,0.9522434,0.047756612,0.01861025,85.02245,304.1949,143.67233
90112,-126976,123.563805,1,0,1,0,0.0019702911,117.28438,136.82448,123.563805
94208,-126976,127.73444,1,0,1,0,0.0021106377,123.10263,132.36627,127.73444
98304,-126976,131.9051,1,0,1,0,0.0009431839,127.273285,136.53693,131.9051
102400,-126976,127.64076,1,0,1,0,0.001955132,123.00894,132.27258,127.64076
106496,-126976,123.37642,1,0,1,0,0.0014100076,118.7446,128.00824,123.37642
110592,-126976,126.961876,1,0,1,0,0.0020997415,122.33006,131.5937,126.961876
114688,-126976,130.54735,1,0,1,0,0.0018668248,125.91553,135.17917,130.54735
