2026/09/09 01:06:46.0862	[Generic] [VoxelWorld] gpu.render.command_list_reset total=18 descriptorUploads=17 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=24 renderSequence=23	
2026/09/09 01:06:46.0975	[Generic] [VoxelWorld] gpu.render.command_list_reset total=19 descriptorUploads=18 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=25 renderSequence=24	
2026/09/09 01:06:46.1071	[Generic] [VoxelWorld] gpu.render.command_list_reset total=20 descriptorUploads=19 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=27 renderSequence=26	
2026/09/09 01:06:46.1071	[Generic] [VoxelWorld] gpu.render.command_list_reset total=21 descriptorUploads=20 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=28 renderSequence=27	
2026/09/09 01:06:46.1249	[Generic] [VoxelWorld] gpu.render.command_list_reset total=22 descriptorUploads=21 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=29 renderSequence=28	
2026/09/09 01:06:46.1249	[Generic] [VoxelWorld] gpu.render.command_list_reset total=23 descriptorUploads=21 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=32 renderSequence=31	
2026/09/09 01:06:46.1467	[Generic] [VoxelWorld] gpu.render.command_list_reset total=24 descriptorUploads=22 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=33 renderSequence=32	
2026/09/09 01:06:46.1550	[Generic] [VoxelWorld] gpu.render.command_list_reset total=25 descriptorUploads=22 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=34 renderSequence=33	
2026/09/09 01:06:46.1550	[Generic] [VoxelWorld] gpu.render.command_list_reset total=26 descriptorUploads=23 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=36 renderSequence=35	
2026/09/09 01:06:46.1750	[Generic] [VoxelWorld] gpu.render.command_list_reset total=27 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=37 renderSequence=36	
2026/09/09 01:06:46.1750	[Generic] [VoxelWorld] gpu.render.command_list_reset total=28 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=38 renderSequence=37	
2026/09/09 01:06:46.1937	[Generic] [VoxelWorld] gpu.render.command_list_reset total=29 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=40 renderSequence=39	
2026/09/09 01:06:46.2024	[Generic] [VoxelWorld] gpu.render.command_list_reset total=30 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=41 renderSequence=40	
2026/09/09 01:06:46.2024	[Generic] [VoxelWorld] gpu.render.command_list_reset total=31 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=42 renderSequence=41	
2026/09/09 01:06:46.2208	[Generic] [VoxelWorld] gpu.render.command_list_reset total=32 descriptorUploads=25 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=44 renderSequence=43	
2026/09/09 01:07:00.8176	[Generic] [TerrainEdit] load.started path=terrain/landform-r5-edits request=1	
2026/09/09 01:07:00.8295	[Generic] [TerrainEdit] request.failed id=1 reason=Terrain format or generator version does not match.	
