2026/09/09 00:04:33.1090	[Generic] [VoxelWorld] gpu.render.command_list_reset total=22 descriptorUploads=21 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=30 renderSequence=29	
2026/09/09 00:04:33.1090	[Generic] [VoxelWorld] gpu.render.command_list_reset total=23 descriptorUploads=22 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=31 renderSequence=30	
2026/09/09 00:04:33.1257	[Generic] [VoxelWorld] gpu.render.command_list_reset total=24 descriptorUploads=23 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=32 renderSequence=31	
2026/09/09 00:04:33.1373	[Generic] [VoxelWorld] gpu.render.command_list_reset total=25 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=34 renderSequence=33	
2026/09/09 00:04:33.1373	[Generic] [VoxelWorld] gpu.render.command_list_reset total=26 descriptorUploads=25 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=35 renderSequence=34	
2026/09/09 00:04:33.1533	[Generic] [VoxelWorld] gpu.render.command_list_reset total=27 descriptorUploads=26 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=36 renderSequence=35	
2026/09/09 00:04:33.1533	[Generic] [VoxelWorld] gpu.render.command_list_reset total=28 descriptorUploads=27 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=38 renderSequence=37	
2026/09/09 00:04:33.1723	[Generic] [VoxelWorld] gpu.render.command_list_reset total=29 descriptorUploads=28 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=39 renderSequence=38	
2026/09/09 00:04:33.1723	[Generic] [VoxelWorld] gpu.render.command_list_reset total=30 descriptorUploads=28 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=41 renderSequence=40	
2026/09/09 00:04:33.1890	[Generic] [VoxelWorld] gpu.render.command_list_reset total=31 descriptorUploads=29 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=42 renderSequence=41	
2026/09/09 00:04:33.1890	[Generic] [VoxelWorld] gpu.render.command_list_reset total=32 descriptorUploads=29 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=43 renderSequence=42	
2026/09/09 00:04:40.5938	[Generic] [VoxelWorld] material.inspect chunk=0,0,0 sample=0,0,8 density=11.530754 materialId=0 material="Air"	
2026/09/09 00:04:40.5938	[Generic] [VoxelWorld] material.inspect chunk=0,0,0 sample=0,0,7 density=-4.469246 materialId=1 material="Grass"	
2026/09/09 00:04:40.6155	[Generic] [VoxelWorld] material.inspect chunk=0,0,0 sample=0,0,6 density=-20.469246 materialId=2 material="Dirt"	
2026/09/09 00:04:40.6260	[Generic] [VoxelWorld] material.inspect chunk=0,0,0 sample=0,0,0 density=-116.469246 materialId=2 material="Dirt"	
2026/09/09 00:04:40.6260	[Generic] [VoxelWorld] material.inspect chunk=0,0,-1 sample=0,0,30 density=-148.46924 materialId=3 material="Stone"	
2026/09/09 00:04:40.6456	[Generic] [VoxelWorld] material.inspect chunk=-1,-1,0 sample=31,31,8 density=11.532356 materialId=0 material="Air"	
2026/09/09 00:04:40.6578	[Generic] [VoxelWorld] material.inspect chunk=-1,-1,0 sample=31,31,7 density=-4.4676437 materialId=1 material="Grass"	
2026/09/09 00:04:40.6891	[Generic] [VoxelWorld] material.inspect chunk=-1,-1,0 sample=31,31,6 density=-20.467644 materialId=2 material="Dirt"	
2026/09/09 00:04:40.7059	[Generic] [VoxelWorld] material.inspect chunk=-1,-1,0 sample=31,31,0 density=-116.46764 materialId=2 material="Dirt"	
2026/09/09 00:04:40.7222	[Generic] [VoxelWorld] material.inspect chunk=-1,-1,-1 sample=31,31,30 density=-148.46765 materialId=3 material="Stone"	
2026/09/09 00:04:43.8979	[Generic] TreeNode Error: HasChild 'GameObject:Colliders' but not in built children	
2026/09/09 00:04:43.8979	[Generic] TreeNode Error: HasChild 'GameObject:Colliders' but not in built children	
2026/09/09 00:04:44.3483	[Generic] [VoxelWorld] gpu.render.view_handoff total=1 from=main to=other renderCamera=-256.0245,-0.8215,192.472 mainCamera=-255.9992,0.0011,192.472 updateEpoch=9366 claimedEpoch=9365 renderSequence=9365	
2026/09/09 00:04:45.3701	[Generic] [VoxelWorld] gpu.render.view_handoff total=2 from=other to=main renderCamera=-255.9993,0.0011,192.4721 mainCamera=-255.9993,0.0011,192.4721 updateEpoch=9924 claimedEpoch=9923 renderSequence=9923	
2026/09/09 00:04:45.3741	[Generic] [VoxelWorld] gpu.render.view_handoff total=3 from=main to=other renderCamera=3054.229,-3159.633,-249.6617 mainCamera=-255.9993,0.0011,192.4721 updateEpoch=9924 claimedEpoch=9924 renderSequence=9924	
2026/09/09 00:04:45.3741	[Generic] [VoxelWorld] gpu.render.extra_views suppressedTotal=3 suppressedSinceLast=1 busyTotal=0 updateEpoch=9925 claimedEpoch=9924 renderSequence=9924	
