2026/09/07 10:40:44.7684	[engine/Engine] SteamAPI_Init succeeded.  SteamID is [U:1:84581155] (76561198044846883), AppID is 590830	
2026/09/07 11:02:30.5524	[Generic] TcpChannel: Unable to read beyond the end of the stream.	System.IO.EndOfStreamException: Unable to read beyond the end of the stream.
   at System.IO.Stream.ReadAtLeastAsyncCore(Memory`1 buffer, Int32 minimumBytes, Boolean throwOnEndOfStream, CancellationToken cancellationToken)
   at System.Runtime.CompilerServices.PoolingAsyncValueTaskMethodBuilder`1.StateMachineBox`1.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at Sandbox.Network.TcpChannel.SocketLoop(CancellationToken token)
2026/09/07 11:02:30.5524	[Generic] 👋 Wiggum left the game	
2026/09/07 11:02:30.5524	[Generic] Wiggum [90071996842377217] disconnected	
2026/09/07 11:02:40.3328	[Generic] [TerrainNetwork] inspect {"isActive":true,"isHost":true,"local":"2d62fb5a-5b86-4db9-a210-842275032fca","worldNetworked":true,"_terrainNetworkEpoch":"762cc3e9-0a5a-4667-83b3-633b29abf650","_terrainReplicaEpoch":"00000000-0000-0000-0000-000000000000","players":[{"id":"fde76e17-1db9-4ccc-a193-897fddbc6239","owner":"2d62fb5a-5b86-4db9-a210-842275032fca","isProxy":false,"enabled":true,"position":"-0.000959971512,0.142429605,2.19893622","isOnGround":true,"useInputControls":true,"useLookControls":true}],"connections":[{"id":"2d62fb5a-5b86-4db9-a210-842275032fca","isHost":true,"isActive":true}]}	
2026/09/07 11:02:40.3712	[Generic] [VoxelCollision] disposed bodies=0 verified=True	
2026/09/07 11:05:04.6300	[Generic] [VoxelWorld] gpu.render.camera_bindings attached=1 entered=1 left=0 mainCameraValid=True	
2026/09/07 11:05:04.7025	[engine/RenderSystem] Merging and flushing Vulkan pipeline cache to disk.	
2026/09/07 11:05:04.7201	[Generic] [VoxelWorld] gpu.render.command_list_reset total=1 descriptorUploads=0 arenas=0 visibilityCapacity=0 measurement=False settledCapture=False updateEpoch=1 renderSequence=0	
2026/09/07 11:05:04.7675	[Generic] [VoxelWorld] gpu.render.command_list_reset total=2 descriptorUploads=1 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=3 renderSequence=2	
2026/09/07 11:05:04.7718	[Generic] [VoxelWorld] gpu.render.command_list_reset total=3 descriptorUploads=2 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=4 renderSequence=3	
2026/09/07 11:05:04.7718	[Generic] [VoxelWorld] gpu.render.command_list_reset total=4 descriptorUploads=3 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=5 renderSequence=4	
2026/09/07 11:05:04.7718	[Generic] [VoxelWorld] gpu.render.command_list_reset total=5 descriptorUploads=4 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=7 renderSequence=6	
2026/09/07 11:05:04.7718	[Generic] [VoxelWorld] gpu.render.command_list_reset total=6 descriptorUploads=5 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=8 renderSequence=7	
2026/09/07 11:05:04.7882	[Generic] [VoxelWorld] gpu.render.command_list_reset total=7 descriptorUploads=6 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=9 renderSequence=8	
2026/09/07 11:05:04.7882	[Generic] [VoxelWorld] gpu.render.command_list_reset total=8 descriptorUploads=7 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=11 renderSequence=10	
2026/09/07 11:05:04.7882	[Generic] [VoxelWorld] gpu.render.command_list_reset total=9 descriptorUploads=8 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=12 renderSequence=11	
2026/09/07 11:05:04.7882	[Generic] [VoxelWorld] gpu.render.command_list_reset total=10 descriptorUploads=9 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=13 renderSequence=12	
2026/09/07 11:05:04.8097	[Generic] [VoxelWorld] gpu.render.command_list_reset total=11 descriptorUploads=10 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=15 renderSequence=14	
2026/09/07 11:05:04.8097	[Generic] [VoxelWorld] gpu.render.command_list_reset total=12 descriptorUploads=11 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=16 renderSequence=15	
2026/09/07 11:05:04.8201	[Generic] [VoxelWorld] gpu.render.command_list_reset total=13 descriptorUploads=12 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=17 renderSequence=16	
2026/09/07 11:05:04.8201	[Generic] [VoxelWorld] gpu.render.command_list_reset total=14 descriptorUploads=13 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=19 renderSequence=18	
2026/09/07 11:05:04.8201	[Generic] [VoxelWorld] gpu.render.command_list_reset total=15 descriptorUploads=14 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=20 renderSequence=19	
2026/09/07 11:05:04.8201	[Generic] [VoxelWorld] gpu.render.command_list_reset total=16 descriptorUploads=15 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=21 renderSequence=20	
2026/09/07 11:05:04.8397	[Generic] [VoxelWorld] gpu.render.command_list_reset total=17 descriptorUploads=16 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=23 renderSequence=22	
2026/09/07 11:05:04.8397	[Generic] [VoxelWorld] gpu.render.command_list_reset total=18 descriptorUploads=17 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=24 renderSequence=23	
2026/09/07 11:05:04.8555	[Generic] [VoxelWorld] gpu.render.command_list_reset total=19 descriptorUploads=18 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=25 renderSequence=24	
2026/09/07 11:05:04.8646	[Generic] [VoxelWorld] gpu.render.command_list_reset total=20 descriptorUploads=19 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=27 renderSequence=26	
2026/09/07 11:05:04.8646	[Generic] [VoxelWorld] gpu.render.command_list_reset total=21 descriptorUploads=20 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=28 renderSequence=27	
2026/09/07 11:05:04.8807	[Generic] [VoxelWorld] gpu.render.command_list_reset total=22 descriptorUploads=21 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=29 renderSequence=28	
2026/09/07 11:05:04.8807	[Generic] [VoxelWorld] gpu.render.command_list_reset total=23 descriptorUploads=22 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=31 renderSequence=30	
2026/09/07 11:05:04.8976	[Generic] [VoxelWorld] gpu.render.command_list_reset total=24 descriptorUploads=23 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=32 renderSequence=31	
2026/09/07 11:05:04.8976	[Generic] [VoxelWorld] gpu.render.command_list_reset total=25 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=33 renderSequence=32	
2026/09/07 11:05:04.9158	[Generic] [VoxelWorld] gpu.render.command_list_reset total=26 descriptorUploads=25 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=35 renderSequence=34	
2026/09/07 11:05:04.9158	[Generic] [VoxelWorld] gpu.render.command_list_reset total=27 descriptorUploads=26 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=36 renderSequence=35	
2026/09/07 11:05:04.9318	[Generic] [VoxelWorld] gpu.render.command_list_reset total=28 descriptorUploads=27 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=37 renderSequence=36	
2026/09/07 11:05:04.9318	[Generic] [VoxelWorld] gpu.render.command_list_reset total=29 descriptorUploads=28 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=39 renderSequence=38	
2026/09/07 11:05:04.9495	[Generic] [VoxelWorld] gpu.render.command_list_reset total=30 descriptorUploads=29 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=40 renderSequence=39	
2026/09/07 11:05:04.9576	[Generic] [VoxelWorld] gpu.render.command_list_reset total=31 descriptorUploads=30 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=41 renderSequence=40	
2026/09/07 11:05:04.9576	[Generic] [VoxelWorld] gpu.render.command_list_reset total=32 descriptorUploads=31 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=43 renderSequence=42	
2026/09/07 11:07:44.9275	[Generic] [VoxelCollision] disposed bodies=0 verified=True	
2026/09/07 11:16:19.1100	[Compiler/local.voxels3.editor] Broken Reference: package.local.voxels3 (the compiler failed)	System.Exception: Broken Reference: package.local.voxels3 (the compiler failed)
   at Sandbox.CompileGroup.FindReferenceAsync(String reference, Compiler fromCompiler)
   at Sandbox.Compiler.BuildReferencesAsync(CodeArchive archive)
   at Sandbox.Compiler.BuildAsync()
2026/09/07 11:16:19.1100	[Generic] Compile of 'local.voxels3' Failed:	
2026/09/07 11:16:19.1100	[Generic] Warning | Why are you using [Description] here? We'll automatically add one using the comment above. - :1,0	
2026/09/07 11:16:19.1100	[Generic] Error | 'GpuVoxelMesher' does not contain a definition for 'SetFieldPresentationReady' and no accessible extension method 'SetFieldPresentationReady' accepting a first argument of type 'GpuVoxelMesher' could be found (are you missing a using directive or an assembly reference?) - C:\Users\Gray\Documents\s&box projects\voxels3\Code\Voxels\VoxelManager.Replication.cs:231,13	
2026/09/07 11:16:19.1100	[Generic] Warning | Field 'VoxelManager.TerrainIncoming.Committed' is never assigned to, and will always have its default value false - C:\Users\Gray\Documents\s&box projects\voxels3\Code\Voxels\VoxelManager.Replication.cs:153,12	
2026/09/07 11:16:19.1100	[Generic] Compile of 'local.voxels3.editor' Failed:	
2026/09/07 11:21:30.7191	[Generic] [VoxelWorld] gpu.render.camera_bindings attached=1 entered=1 left=0 mainCameraValid=True	
2026/09/07 11:21:30.8005	[engine/RenderSystem] Merging and flushing Vulkan pipeline cache to disk.	
2026/09/07 11:21:30.8124	[Generic] [VoxelWorld] gpu.render.command_list_reset total=1 descriptorUploads=0 arenas=0 visibilityCapacity=0 measurement=False settledCapture=False updateEpoch=1 renderSequence=0	
2026/09/07 11:21:30.8850	[Generic] [VoxelWorld] gpu.render.command_list_reset total=2 descriptorUploads=1 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=4 renderSequence=3	
2026/09/07 11:21:30.8850	[Generic] [VoxelWorld] gpu.render.command_list_reset total=3 descriptorUploads=2 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=5 renderSequence=4	
2026/09/07 11:21:30.8977	[Generic] [VoxelWorld] gpu.render.command_list_reset total=4 descriptorUploads=3 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=6 renderSequence=5	
2026/09/07 11:21:30.8977	[Generic] [VoxelWorld] gpu.render.command_list_reset total=5 descriptorUploads=4 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=7 renderSequence=6	
2026/09/07 11:21:30.8977	[Generic] [VoxelWorld] gpu.render.command_list_reset total=6 descriptorUploads=5 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=9 renderSequence=8	
2026/09/07 11:21:30.9129	[Generic] [VoxelWorld] gpu.render.command_list_reset total=7 descriptorUploads=6 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=10 renderSequence=9	
2026/09/07 11:21:30.9129	[Generic] [VoxelWorld] gpu.render.command_list_reset total=8 descriptorUploads=7 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=11 renderSequence=10	
2026/09/07 11:21:30.9129	[Generic] [VoxelWorld] gpu.render.command_list_reset total=9 descriptorUploads=8 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=13 renderSequence=12	
2026/09/07 11:21:30.9129	[Generic] [VoxelWorld] gpu.render.command_list_reset total=10 descriptorUploads=9 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=14 renderSequence=13	
2026/09/07 11:21:30.9308	[Generic] [VoxelWorld] gpu.render.command_list_reset total=11 descriptorUploads=10 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=15 renderSequence=14	
2026/09/07 11:21:30.9308	[Generic] [VoxelWorld] gpu.render.command_list_reset total=12 descriptorUploads=11 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=17 renderSequence=16	
2026/09/07 11:21:30.9452	[Generic] [VoxelWorld] gpu.render.command_list_reset total=13 descriptorUploads=12 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=18 renderSequence=17	
2026/09/07 11:21:30.9452	[Generic] [VoxelWorld] gpu.render.command_list_reset total=14 descriptorUploads=13 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=19 renderSequence=18	
2026/09/07 11:21:30.9452	[Generic] [VoxelWorld] gpu.render.command_list_reset total=15 descriptorUploads=14 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=21 renderSequence=20	
2026/09/07 11:21:30.9572	[Generic] [VoxelWorld] gpu.render.command_list_reset total=16 descriptorUploads=15 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=22 renderSequence=21	
2026/09/07 11:21:30.9572	[Generic] [VoxelWorld] gpu.render.command_list_reset total=17 descriptorUploads=16 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=23 renderSequence=22	
2026/09/07 11:21:30.9572	[Generic] [VoxelWorld] gpu.render.command_list_reset total=18 descriptorUploads=17 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=25 renderSequence=24	
2026/09/07 11:21:30.9768	[Generic] [VoxelWorld] gpu.render.command_list_reset total=19 descriptorUploads=18 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=26 renderSequence=25	
2026/09/07 11:21:30.9768	[Generic] [VoxelWorld] gpu.render.command_list_reset total=20 descriptorUploads=19 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=27 renderSequence=26	
2026/09/07 11:21:30.9955	[Generic] [VoxelWorld] gpu.render.command_list_reset total=21 descriptorUploads=20 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=29 renderSequence=28	
2026/09/07 11:21:30.9955	[Generic] [VoxelWorld] gpu.render.command_list_reset total=22 descriptorUploads=21 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=30 renderSequence=29	
2026/09/07 11:21:31.0103	[Generic] [VoxelWorld] gpu.render.command_list_reset total=23 descriptorUploads=22 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=31 renderSequence=30	
2026/09/07 11:21:31.0206	[Generic] [VoxelWorld] gpu.render.command_list_reset total=24 descriptorUploads=23 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=33 renderSequence=32	
2026/09/07 11:21:31.0206	[Generic] [VoxelWorld] gpu.render.command_list_reset total=25 descriptorUploads=24 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=34 renderSequence=33	
2026/09/07 11:21:31.0379	[Generic] [VoxelWorld] gpu.render.command_list_reset total=26 descriptorUploads=25 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=35 renderSequence=34	
2026/09/07 11:21:31.0379	[Generic] [VoxelWorld] gpu.render.command_list_reset total=27 descriptorUploads=26 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=37 renderSequence=36	
2026/09/07 11:21:31.0578	[Generic] [VoxelWorld] gpu.render.command_list_reset total=28 descriptorUploads=27 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=38 renderSequence=37	
2026/09/07 11:21:31.0578	[Generic] [VoxelWorld] gpu.render.command_list_reset total=29 descriptorUploads=28 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=39 renderSequence=38	
2026/09/07 11:21:31.0756	[Generic] [VoxelWorld] gpu.render.command_list_reset total=30 descriptorUploads=29 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=41 renderSequence=40	
2026/09/07 11:21:31.0865	[Generic] [VoxelWorld] gpu.render.command_list_reset total=31 descriptorUploads=30 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=42 renderSequence=41	
2026/09/07 11:21:31.0865	[Generic] [VoxelWorld] gpu.render.command_list_reset total=32 descriptorUploads=31 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=44 renderSequence=43	
2026/09/07 11:22:14.1583	[Generic] [VoxelCollision] inspect {"frame":"994.6 FPS average; p95 1.00 ms; p99 1.50 ms; GPU 0.61 ms average","memory":"CPU 4,210.8 MiB average, 4,211.4 MiB peak; GPU 1,897.8 MiB average, 1,897.8 MiB peak","profiler":{"windowFrames":200,"engine":[{"name":"Async","calls":1210,"minimumMillisecondsPerFrame":0.0007,"averageMillisecondsPerFrame":0.0016395,"p95MillisecondsPerFrame":0.0023,"p99MillisecondsPerFrame":0.0028,"maximumMillisecondsPerFrame":0.0215},{"name":"Animation","calls":610,"minimumMillisecondsPerFrame":0.0855,"averageMillisecondsPerFrame":0.1029,"p95MillisecondsPerFrame":0.1173,"p99MillisecondsPerFrame":0.1323,"maximumMillisecondsPerFrame":0.2483},{"name":"Audio","calls":810,"minimumMillisecondsPerFrame":0.0012,"averageMillisecondsPerFrame":0.0026975,"p95MillisecondsPerFrame":0.0033,"p99MillisecondsPerFrame":0.0226,"maximumMillisecondsPerFrame":0.0229},{"name":"GcPause","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Idle","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.203522,"p95MillisecondsPerFrame":0.3165,"p99MillisecondsPerFrame":0.347,"maximumMillisecondsPerFrame":0.3563},{"name":"Input","calls":200,"minimumMillisecondsPerFrame":0.0031,"averageMillisecondsPerFrame":0.004321,"p95MillisecondsPerFrame":0.0046,"p99MillisecondsPerFrame":0.0237,"maximumMillisecondsPerFrame":0.0249},{"name":"NavMesh","calls":20,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":7.5E-06,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0002},{"name":"Network","calls":200,"minimumMillisecondsPerFrame":0.0001,"averageMillisecondsPerFrame":0.0001615,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0003},{"name":"Particles","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.000129,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0002},{"name":"Physics","calls":20,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.001171,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0.0237,"maximumMillisecondsPerFrame":0.0265},{"name":"Render","calls":800,"minimumMillisecondsPerFrame":0.3869,"averageMillisecondsPerFrame":0.504523,"p95MillisecondsPerFrame":0.6452,"p99MillisecondsPerFrame":0.7338,"maximumMillisecondsPerFrame":0.7452},{"name":"Update","calls":210,"minimumMillisecondsPerFrame":0.0284,"averageMillisecondsPerFrame":0.0345215,"p95MillisecondsPerFrame":0.0416,"p99MillisecondsPerFrame":0.0464,"maximumMillisecondsPerFrame":0.0501},{"name":"UI","calls":200,"minimumMillisecondsPerFrame":0.0173,"averageMillisecondsPerFrame":0.0201965,"p95MillisecondsPerFrame":0.0221,"p99MillisecondsPerFrame":0.0257,"maximumMillisecondsPerFrame":0.0268},{"name":"Video","calls":200,"minimumMillisecondsPerFrame":0.0001,"averageMillisecondsPerFrame":0.000110999994,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0002},{"name":"Editor","calls":200,"minimumMillisecondsPerFrame":0.0503,"averageMillisecondsPerFrame":0.074985,"p95MillisecondsPerFrame":0.0798,"p99MillisecondsPerFrame":0.2108,"maximumMillisecondsPerFrame":1.305}],"scripts":[{"name":"Voxels3/VoxelManager.OnUpdate","calls":200,"minimumMillisecondsPerFrame":0.0094,"averageMillisecondsPerFrame":0.011048,"p95MillisecondsPerFrame":0.0121,"p99MillisecondsPerFrame":0.0164,"maximumMillisecondsPerFrame":0.0189},{"name":"Voxels3/CollisionInterest","calls":0,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Voxels3/CollisionIntegration","calls":200,"minimumMillisecondsPerFrame":0.0003,"averageMillisecondsPerFrame":0.0004485,"p95MillisecondsPerFrame":0.0005,"p99MillisecondsPerFrame":0.0005,"maximumMillisecondsPerFrame":0.0006},{"name":"Voxels3/CollisionReadiness","calls":10,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.0001935,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0.0039,"maximumMillisecondsPerFrame":0.0048},{"name":"Voxels3/FigureEightMovement","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":6.1E-05,"p95MillisecondsPerFrame":0.0001,"p99MillisecondsPerFrame":0.0001,"maximumMillisecondsPerFrame":0.0001},{"name":"Voxels3/PerformanceSampling","calls":200,"minimumMillisecondsPerFrame":0.0005,"averageMillisecondsPerFrame":0.0007095,"p95MillisecondsPerFrame":0.0008,"p99MillisecondsPerFrame":0.0008,"maximumMillisecondsPerFrame":0.0009},{"name":"Voxels3/RebuildDesiredChunks","calls":0,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Voxels3/PreparePlacement","calls":0,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Voxels3/IntegrateWarmChunks","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.0001105,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0002},{"name":"Voxels3/ProcessPendingMeshes","calls":200,"minimumMillisecondsPerFrame":0.0033,"averageMillisecondsPerFrame":0.0038565001,"p95MillisecondsPerFrame":0.0041,"p99MillisecondsPerFrame":0.0049,"maximumMillisecondsPerFrame":0.0102},{"name":"Voxels3/RefreshRenderCameras","calls":1,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":3.0000001E-05,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0.006},{"name":"Voxels3/CommitDrawCommands","calls":200,"minimumMillisecondsPerFrame":0.0007,"averageMillisecondsPerFrame":0.000855,"p95MillisecondsPerFrame":0.0009,"p99MillisecondsPerFrame":0.001,"maximumMillisecondsPerFrame":0.0011}]},"streamingCenter":"-1,0,0","visualPending":0,"transitionPending":0,"placementPending":false,"visualArenas":14,"visualArenaUsage":"0:slots=512,vertices=564865,indices=3165018,largestVertexFree=833236,largestIndexFree=1029286;1:slots=512,vertices=565605,indices=3160080,largestVertexFree=832496,largestIndexFree=1034224;2:slots=512,vertices=508686,indices=2850720,largestVertexFree=889415,largestIndexFree=1343584;3:slots=512,vertices=345302,indices=1890276,largestVertexFree=1052799,largestIndexFree=2304028;4:slots=512,vertices=290216,indices=1494444,largestVertexFree=1107885,largestIndexFree=2699860;5:slots=512,vertices=523450,indices=2901015,largestVertexFree=874651,largestIndexFree=1293289;6:slots=512,vertices=522420,indices=2902386,largestVertexFree=875681,largestIndexFree=1291918;7:slots=512,vertices=712826,indices=3868071,largestVertexFree=685275,largestIndexFree=326233;8:slots=512,vertices=683617,indices=3725748,largestVertexFree=714484,largestIndexFree=468556;9:slots=463,vertices=803908,indices=4194303,largestVertexFree=594193,largestIndexFree=1;10:slots=407,vertices=825200,indices=4190505,largestVertexFree=572901,largestIndexFree=3799;11:slots=325,vertices=869938,indices=4190859,largestVertexFree=528163,largestIndexFree=3445;12:slots=335,vertices=936252,indices=4193388,largestVertexFree=461849,largestIndexFree=916;13:slots=245,vertices=723658,indices=3232785,largestVertexFree=674443,largestIndexFree=961519","visualTopology":"15B4D9622B88FD38","visualPositions":"CA8A8E8478AC8A73","collision":{"desired":4913,"ready":4913,"bodies":1060,"pending":0,"building":false,"activeWorkers":0,"workerLimit":2,"completed":0,"retiring":0,"failures":0,"staleDiscarded":0,"published":4913,"peakCompleted":2,"peakCompletedBytes":409600,"residentGeometryBytes":39546000,"peakResidentGeometryBytes":39546000,"degenerateTriangles":2528,"weldedIntersections":3627,"supportPatchRebuilds":12,"sampleCount":20514554,"rejectedBlocks":8279932,"sampling":{"samples":4913,"truncatedSamples":0,"average":2.743667,"p50":0.4886,"p95":16.9712,"p99":21.6201,"maximum":29.7265},"extraction":{"samples":4913,"truncatedSamples":0,"average":0.14757708,"p50":0.0508,"p95":0.8453,"p99":1.2914,"maximum":2.101},"creation":{"samples":1060,"truncatedSamples":0,"average":0.5189851,"p50":0.4874,"p95":1.3482,"p99":2.0318,"maximum":2.4568},"meshCreation":{"samples":1060,"truncatedSamples":0,"average":0.5118403,"p50":0.4795,"p95":1.3414,"p99":2.0226,"maximum":2.4489},"worstCreationSetupMilliseconds":0.0039,"worstCreationMeshMilliseconds":2.4489,"worstCreationPublicationMilliseconds":0.004,"worstCreationCoordinate":{"x":2,"y":-5,"z":-2},"worstCreationVertices":4179,"worstCreationIndices":24150,"retirement":{"samples":0,"truncatedSamples":0,"average":0,"p50":0,"p95":0,"p99":0,"maximum":0},"requestToReady":{"samples":4913,"truncatedSamples":0,"average":6309.418,"p50":6817.6665,"p95":10580.772,"p99":10909.772,"maximum":11026.554}},"holdSteps":9,"heldBodies":0,"playerPosition":"-0.000959971512,0.142429605,2.19893622","playerGrounded":true,"groundComponent":"VoxelManager","playerVelocity":"0,0,0","playerMotionEnabled":true,"supportHit":true,"supportGap":-0.032513857}	
2026/09/07 11:22:14.1933	[Generic] [TerrainEdit] request accepted=True id=1	
2026/09/07 11:22:25.5327	[Generic] [TerrainEdit] toolStatus=Idle eye=-0.001,0.1424,66.1989 world=b3a06b79-9437-4aa7-b5c6-b15d989500b9 revision=1 pages=8 bytes=1048576 queued=0 preparing=False committed=1 rejected=0 samples=2103 commitMs=12.544 visualDependencies=40 collisionDependencies=8 visualPending=False collisionPending=False failure=	
2026/09/07 11:22:25.5598	[Generic] 👋 Burn0ut7 has joined the game	
2026/09/07 11:22:25.5598	[Generic] Added new 0 cloud reference(s) to ServerPackage table.. (took 0.001s)	
2026/09/07 11:22:33.9919	[Generic] Krusty [90071996842377217] is connecting	
2026/09/07 11:22:38.8008	[Generic] 👋 Krusty has joined the game	
2026/09/07 11:22:38.8206	[Generic] [TerrainNetwork] player.joined connection=ceea2bc8-9402-4c12-b581-a6cf29672de0 slot=1	
2026/09/07 11:22:38.8206	[Generic] Krusty [90071996842377217] is connected	
