x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-57344,-55072,748.59686,0.9999764,1,0,0,2.9363112,-7.536322,2649.761,748.59686
-57312,-55072,705.8749,0.9999913,1,0,0,3.5512245,-6.85712,2652.0225,705.8749
-57280,-55072,714.3801,0.999999,1,0,0,4.9065256,-6.157713,2654.6042,714.3801
-57248,-55072,720.9557,1,1,0,0,4.4774666,-5.437944,2657.5015,720.9557
-57216,-55072,700.4446,1,1,0,0,4.5351553,-4.6978126,2660.7136,700.4446
-57184,-55072,691.14996,1,1,0,0,4.2662153,-3.9368541,2664.2356,691.14996
-57152,-55072,643.4149,1,1,0,0,3.9380634,-3.15531,2668.065,643.4149
-57120,-55072,739.9611,1,1,0,0,4.074987,-2.3526049,2672.1997,739.9611
-57088,-55072,784.8738,1,1,0,0,5.182113,-1.5283536,2676.6387,784.8738
-57056,-55072,790.98566,1,1,0,0,6.1936107,-0.6824613,2681.3772,790.98566
-57024,-55072,809.63586,1,1,0,0,5.669158,0.1855801,2686.4138,809.63586
-56992,-55072,854.8905,1,1,0,0,5.5157986,1.0761662,2691.7473,854.8905
-56960,-55072,891.97296,1,1,0,0,5.4586473,1.9897302,2697.375,891.97296
-56928,-55072,914.2735,1,1,0,0,5.264365,2.9266844,2703.294,914.2735
-56896,-55072,920.8131,1,1,0,0,5.4349794,3.8876114,2709.5034,920.8131
-56864,-55072,908.8154,1,1,0,0,5.931751,4.872842,2716.0002,908.8154
-56832,-55072,871.11316,1,1,0,0,5.0825377,5.883255,2722.7854,871.11316
-56800,-55072,854.0773,1,1,0,0,2.697816,6.919139,2729.855,854.0773
-56768,-55072,930.18256,1,1,0,0,3.2797983,7.9811006,2737.2065,930.18256
-56736,-55072,1012.88873,1,1,0,0,3.365676,9.069888,2744.8406,1012.88873
-56704,-55072,1089.4395,1,1,0,0,3.7099173,10.186166,2752.7554,1089.4395
-56672,-55072,1171.0275,1,1,0,0,4.35418,11.330582,2760.9495,1171.0275
-56640,-55072,1229.1335,1,1,0,0,5.609865,12.503665,2769.42,1229.1335
-56608,-55072,1288.59,1,1,0,0,5.426499,13.706295,2778.1675,1288.59
-56576,-55072,1359.4668,1,1,0,0,4.758827,14.938801,2787.1877,1359.4668
-56544,-55072,1404.7489,1,1,0,0,4.507564,16.202354,2796.4834,1404.7489
-56512,-55072,1411.8763,1,1,0,0,4.3520584,17.497574,2806.051,1411.8763
-56480,-55072,1488.9207,1,1,0,0,3.8647566,18.825136,2815.89,1488.9207
-56448,-55072,1467.8655,1,1,0,0,4.2863827,20.185726,2825.9978,1467.8655
-56416,-55072,1456.325,1,1,0,0,4.2073736,21.58031,2836.3757,1456.325
-56384,-55072,1441.1764,1,1,0,0,2.7057946,23.009218,2847.018,1441.1764
-56352,-55072,1431.9528,1,1,0,0,1.7178812,24.473875,2857.9292,1431.9528
-56320,-55072,1424.9462,1,1,0,0,1.4320917,25.974579,2869.1045,1424.9462
-56288,-55072,1415.5669,1,1,0,0,1.0299492,27.512177,2880.5432,1415.5669
-56256,-55072,1420.0798,1,1,0,0,2.254784,29.087645,2892.245,1420.0798
-56224,-55072,1405.5897,1,1,0,0,3.134194,30.701317,2904.206,1405.5897
-56192,-55072,1362.9962,1,1,0,0,2.0489402,32.35452,2916.4287,1362.9962
-56160,-55072,1486.9048,1,1,0,0,2.784156,34.04765,2928.9092,1486.9048
-56128,-55072,1543.8107,1,1,0,0,1.9848636,35.78166,2941.6475,1543.8107
-56096,-55072,1560.2991,1,1,0,0,1.8025569,37.55716,2954.6409,1560.2991
-56064,-55072,1573.0782,1,1,0,0,1.3565406,39.37493,2967.8887,1573.0782
