startX,startY,startZ,endX,endY,endZ,startRadius,endRadius
-129260.266,-129498.08,0,-129363.05,-129325.15,0,86.01775,72.7228
-129136.68,-129653.016,0,-129260.266,-129498.08,0,109.26872,86.01775
-128981.44,-129777.26,0,-129136.68,-129653.016,0,129.70718,109.26872
-128798.07,-129872.586,0,-128981.44,-129777.26,0,138.20528,129.70718
-128602.75,-129953.53,0,-128798.07,-129872.586,0,134.51984,138.20528
-128415.88,-130038.86,0,-128602.75,-129953.53,0,125.626755,134.51984
-128251.93,-130141.34,0,-128415.88,-130038.86,0,119.064026,125.626755
-128113.445,-130261.836,0,-128251.93,-130141.34,0,116.95852,119.064026
-128005.87,-130353.86,0,-128113.445,-130261.836,0,117.35109,116.95852
-127887.78,-130432.82,0,-128005.87,-130353.86,0,120.025055,117.35109
-127760.445,-130498.336,0,-127887.78,-130432.82,0,127.19017,120.025055
-127626.04,-130539.414,0,-127760.445,-130498.336,0,138.63927,127.19017
-127487.03,-130542.1,0,-127626.04,-130539.414,0,151.58011,138.63927
-127345.24,-130499.75,0,-127487.03,-130542.1,0,161.74562,151.58011
-127201.21,-130419.63,0,-127345.24,-130499.75,0,165.28215,161.74562
-127054.34,-130321.945,0,-127201.21,-130419.63,0,160.53375,165.28215
-126903.586,-130231.66,0,-127054.34,-130321.945,0,148.87791,160.53375
-126748.48,-130167.31,0,-126903.586,-130231.66,0,134.20645,148.87791
-134068.39,-125585.914,0,-133983.17,-125698.78,0,523.31195,523.5835
-133969.38,-126124.98,0,-134013.05,-126264.43,0,541.2528,513.2532
-133983.17,-125698.78,0,-133935.16,-125827.15,0,523.5835,538.2082
-133940.2,-125985.13,0,-133969.38,-126124.98,0,548.8216,541.2528
-133935.16,-125827.15,0,-133940.2,-125985.13,0,538.2082,548.8216
-130488.54,-126355.234,0,-130397.22,-126220.94,0,125.309715,127.49877
-130397.22,-126220.94,0,-130320.21,-126095.33,0,127.49877,134.93486
-130320.21,-126095.33,0,-130248.34,-125979.54,0,134.93486,142.13673
-130248.34,-125979.54,0,-130157.43,-125874.695,0,142.13673,145.35793
-130157.43,-125874.695,0,-130004.57,-125744.016,0,145.35793,147.2458
-130004.57,-125744.016,0,-129847.99,-125607.26,0,147.2458,153.28598
-129847.99,-125607.26,0,-129695.18,-125458.48,0,153.28598,159.23166
-129695.18,-125458.48,0,-129541.19,-125305.5,0,159.23166,158.57169
-129541.19,-125305.5,0,-129372.22,-125165.89,0,158.57169,147.0643
-129372.22,-125165.89,0,-129175.24,-125056.37,0,147.0643,126.157974
-129175.24,-125056.37,0,-128947.9,-124981.875,0,126.157974,103.020996
-128947.9,-124981.875,0,-128703,-124930.695,0,103.020996,87.00828
-128703,-124930.695,0,-128464.62,-124878.6,0,87.00828,84.62594
-128464.62,-124878.6,0,-128258.08,-124800.04,0,84.62594,96.013504
-128258.08,-124800.04,0,-128099.25,-124679.89,0,96.013504,115.048065
-128099.25,-124679.89,0,-127989.06,-124519.47,0,115.048065,132.95992
-127989.06,-124519.47,0,-127916.32,-124333.484,0,132.95992,143.2202
-127916.32,-124333.484,0,-127866.9,-124139.86,0,143.2202,144.7396
-127866.9,-124139.86,0,-127833.78,-123948.67,0,144.7396,141.53679
-127833.78,-123948.67,0,-127822.305,-123756.42,0,141.53679,139.2779
-127822.305,-123756.42,0,-127820.86,-123635.31,0,139.2779,141.46863
-127820.86,-123635.31,0,-127803.7,-123513.78,0,141.46863,140.40788
-127803.7,-123513.78,0,-127768.24,-123391.81,0,140.40788,131.93661
-127768.24,-123391.81,0,-127726.33,-123269.664,0,131.93661,117.68861
-127726.33,-123269.664,0,-127698.875,-123147.76,0,117.68861,105.37361
-127698.875,-123147.76,0,-127704.195,-123026.484,0,105.37361,104.43992
-127704.195,-123026.484,0,-127746.96,-122905.984,0,104.43992,119.82849
-127746.96,-122905.984,0,-127814.35,-122785.99,0,119.82849,148.05087
-127814.35,-122785.99,0,-127881.664,-122666.07,0,148.05087,178.44481
-127881.664,-122666.07,0,-127924.66,-122545.766,0,178.44481,199.04784
-127924.66,-122545.766,0,-127931.66,-122424.87,0,199.04784,203.38878
-127931.66,-122424.87,0,-127908.61,-122303.5,0,203.38878,193.8019
-127908.61,-122303.5,0,-127874.52,-122182.1,0,193.8019,179.16028
-127874.52,-122182.1,0,-127850.16,-122061.08,0,179.16028,168.67026
-127850.16,-122061.08,0,-127846.62,-121940.67,0,168.67026,166.01378
-127846.62,-121940.67,0,-127860.45,-121820.86,0,166.01378,167.82578
-127860.45,-121820.86,0,-127879.36,-121700.48,0,167.82578,168.50565
-127879.36,-121700.48,0,-127902.445,-121576.29,0,168.50565,166.23401
-127902.445,-121576.29,0,-127938.5,-121450.7,0,166.23401,156.10963
-142862.73,-119968.89,0,-142696.58,-120002.125,0,644.2511,622.39545
-143038.12,-119923.53,0,-142862.73,-119968.89,0,678.5926,644.2511
-143218,-119864.586,0,-143038.12,-119923.53,0,701.91644,678.5926
-143382.5,-119778.914,0,-143218,-119864.586,0,689.4244,701.91644
-143507.64,-119650.18,0,-143382.5,-119778.914,0,630.89594,689.4244
-143580.02,-119470.21,0,-143507.64,-119650.18,0,538.7245,630.89594
-143606.08,-119246.25,0,-143580.02,-119470.21,0,443.2025,538.7245
-143611.19,-119000.15,0,-143606.08,-119246.25,0,377.61365,443.2025
-143627.9,-118759.33,0,-143611.19,-119000.15,0,361.57602,377.61365
-143680.8,-118545.01,0,-143627.9,-118759.33,0,391.98273,361.57602
-143775.64,-118363.91,0,-143680.8,-118545.01,0,446.35406,391.98273
-142696.58,-120002.125,0,-142527.75,-120011.8,0,622.39545,621.0741
-142527.75,-120011.8,0,-142380.45,-120004.96,0,621.0741,617.1574
-142380.45,-120004.96,0,-142228.86,-120000.27,0,617.1574,595.9435
-142228.86,-120000.27,0,-142074.2,-119992.414,0,595.9435,543.7372
-142074.2,-119992.414,0,-141918.1,-119967.83,0,543.7372,477.38678
-141918.1,-119967.83,0,-141761.98,-119914.42,0,477.38678,437.04718
-141761.98,-119914.42,0,-141606.89,-119831.2,0,437.04718,458.44562
-141606.89,-119831.2,0,-141453.17,-119731.98,0,458.44562,545.0075
-141453.17,-119731.98,0,-141300.7,-119640.79,0,545.0075,660.9557
-141300.7,-119640.79,0,-141149.36,-119581.266,0,660.9557,751.4281
-141149.36,-119581.266,0,-140999.53,-119565.97,0,751.4281,776.00055
-143899.28,-118208.06,0,-143775.64,-118363.91,0,496.229,446.35406
-144029.78,-118062.72,0,-143899.28,-118208.06,0,522.59393,496.229
-144150.6,-117917.27,0,-144029.78,-118062.72,0,524.5196,522.59393
-144260.52,-117773.055,0,-144150.6,-117917.27,0,516.48706,524.5196
-144325.22,-117671.93,0,-144260.52,-117773.055,0,517.10675,516.48706
-144376.27,-117565.04,0,-144325.22,-117671.93,0,516.72894,517.10675
-144425.64,-117453.375,0,-144376.27,-117565.04,0,530.3839,516.72894
-144478.39,-117337.63,0,-144425.64,-117453.375,0,568.2268,530.3839
-144528.89,-117218.17,0,-144478.39,-117337.63,0,629.4825,568.2268
-144563.73,-117095.07,0,-144528.89,-117218.17,0,701.3646,629.4825
-144569.36,-116968.38,0,-144563.73,-117095.07,0,763.69965,701.3646
-144540.58,-116838.46,0,-144569.36,-116968.38,0,797.2966,763.69965
-144484.6,-116706.125,0,-144540.58,-116838.46,0,792.28143,797.2966
-144418.58,-116572.53,0,-144484.6,-116706.125,0,752.5253,792.28143
-144361.88,-116438.88,0,-144418.58,-116572.53,0,694.0415,752.5253
-144327.11,-116306.22,0,-144361.88,-116438.88,0,637.99744,694.0415
-144315.56,-116175.086,0,-144327.11,-116306.22,0,601.51373,637.99744
-144318.84,-116045.77,0,-144315.56,-116175.086,0,590.4994,601.51373
-144325.83,-115918.39,0,-144318.84,-116045.77,0,597.86096,590.4994
-144330.8,-115793.32,0,-144325.83,-115918.39,0,607.92725,597.86096
-146569.73,-109190.87,0,-146581.58,-109378.26,0,512.10406,502.5412
-146523.94,-109015.25,0,-146569.73,-109190.87,0,536.54944,512.10406
-140999.53,-119565.97,0,-140852.31,-119591.72,0,776.00055,732.33325
-140852.31,-119591.72,0,-140709.4,-119643.234,0,732.33325,653.993
-140709.4,-119643.234,0,-140572.52,-119703.21,0,653.993,585.23
