x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-20480,-126976,1559.3324,1,1,0,0,1.065142,425.35245,2195.7275,1559.3324
-16384,-126976,1528.2567,1,1,0,0,0.9021926,426.98077,2183.1614,1528.2567
-12288,-126976,2273.8816,1,1,0,0,0.41846398,1651.0466,2912.5635,2273.8816
-8192,-126976,2438.0886,1,1,0,0,0.14935808,1741.2697,2912.5635,2438.0886
-4096,-126976,581.0515,1,1,0,0,0.41397196,349.42392,1895.8619,581.0515
0,-126976,322.97412,1,1,0,0,0.0005264844,285.33072,429.3267,322.97412
4096,-126976,467.29468,1,1,0,0,0.09399443,302.0267,1404.7905,467.29468
8192,-126976,1683.905,1,1,0,0,0.13108827,463.74918,2327.1929,1683.905
12288,-126976,1658.294,1,0.9420273,0,0.05797273,0.25024992,339.06003,2588.8384,1658.294
16384,-126976,416.818,1,0.0005579494,0.036197837,0.9632442,0.037386104,213.00557,698.86847,416.818
20480,-126976,581.6497,1,0,0.17244649,0.8275535,0.09487977,222.68182,962.62103,581.6497
24576,-126976,358.5669,1,0,0.61055696,0.38944304,0.112944454,69.64598,889.90686,358.5669
28672,-126976,188.07104,1,0,0.9188549,0.08114511,0.038765233,83.79892,507.94803,188.07104
32768,-126976,166.38608,1,0,0.97656274,0.023437262,0.018830305,112.38399,368.871,166.38608
36864,-126976,268.49704,1,0,0.8247745,0.1752255,0.080741055,66.560135,696.7697,268.49704
40960,-126976,672.66785,1,0,0.07566607,0.92433393,0.09402338,290.2622,935.0259,672.66785
45056,-126976,645.6157,1,0,0,1,0.053553686,465.6742,739.3087,645.6157
49152,-126976,539.569,1,1.4377423E-05,0,0.99998564,0.0550656,459.30096,746.9066,539.569
53248,-126976,2168.85,1,0.725283,0,0.27471697,0.6426026,872.74805,3179.9646,2168.85
57344,-126976,2217.331,0.9941844,0.9995973,0.0003273032,7.538579E-05,0.5786385,1569.3604,2911.918,2217.331
61440,-126976,1924.3143,0.90987307,0.91423905,0.08576095,0,0.15715414,1240.0125,2551.1372,1924.3143
65536,-126976,878.161,0.7495911,0.49877334,0.50122666,0,0.50746864,304.94736,1329.2312,878.161
69632,-126976,-248.49518,0.54764134,0.02550626,0.97449374,0,0.0856411,-316.2693,-110.75714,-248.49518
73728,-126976,-398.18396,0.33962783,0,0.64542687,0.35457313,0.028041955,-552.1584,-125.752464,-398.18396
77824,-126976,-616.7285,0.15982379,0,0,1,0.07896631,-691.88403,-511.22565,-616.7285
81920,-126976,-867.8856,0.03865596,0,0,1,0.048361305,-914.0111,-815.34106,-867.8856
86016,-126976,-995.77386,0,0,0,1,0.015801888,-1011.2053,-978.884,-995.77386
90112,-126976,-1060.1187,0,0,0.781839,0.21816099,0.015640745,-1076.1356,-1044.2412,-1060.1187
94208,-126976,-1123.3038,0,0,1,0,0.01525709,-1139.8752,-1106.8722,-1123.3038
98304,-126976,-1184.3384,0,0,1,0,0.014616457,-1201.4279,-1167.3887,-1184.3384
102400,-126976,-1242.1787,0,0,1,0,0.013725205,-1259.7446,-1224.7524,-1242.1787
106496,-126976,-1295.7455,0,0,1,0,0.012585255,-1313.7412,-1277.8893,-1295.7455
110592,-126976,-1343.9381,0,0,1,0,0.011174253,-1362.3119,-1325.7042,-1343.9381
114688,-126976,-1385.6552,0,0,1,0,0.009502938,-1404.3497,-1367.1003,-1385.6552
118784,-126976,-1419.8127,0,0,1,0,0.007604487,-1438.7659,-1400.9993,-1419.8127
122880,-126976,-1445.3673,0,0,0.94977653,0.05022347,0.005519097,-1464.5116,-1426.3627,-1445.3673
126976,-126976,-1461.3402,0,0,0,1,0.0034053454,-1480.6029,-1442.217,-1461.3402
131072,-126976,-1466.843,0,0,0,1,0.0021438634,-1486.1464,-1447.6793,-1466.843
-131072,-122880,-1724.9873,0,0,0.997077,0.0029230118,0.007499695,-1746.1082,-1704.0061,-1724.9873
-126976,-122880,-1718.2085,0,0,1,0,0.008128841,-1739.2837,-1697.273,-1718.2085
-122880,-122880,-1698.5342,0,0,1,0,0.009648537,-1719.4762,-1677.7319,-1698.5342
-118784,-122880,-1667.0643,0,0,1,0,0.0114889825,-1687.7917,-1646.477,-1667.0643
-114688,-122880,-1625.0139,0,0,1,0,0.013320543,-1645.4506,-1604.7172,-1625.0139
-110592,-122880,-1573.6782,0,0,1,0,0.015017104,-1593.7543,-1553.7422,-1573.6782
-106496,-122880,-1514.4048,0,0,0.95999825,0.04000175,0.01649382,-1534.0559,-1494.8933,-1514.4048
-102400,-122880,-1448.5636,0,0,0,1,0.017690632,-1467.7316,-1429.5352,-1448.5636
-98304,-122880,-1377.5217,0,0,0,1,0.018596996,-1396.1542,-1359.0289,-1377.5217
-94208,-122880,-1302.6216,0,0,0,1,0.01922751,-1320.6718,-1284.7112,-1302.6216
-90112,-122880,-1225.1586,0,0,0,1,0.019571055,-1242.5857,-1207.8712,-1225.1586
-86016,-122880,-1146.3639,0,0,0.6408385,0.3591615,0.019646507,-1163.1329,-1129.7345,-1146.3639
-81920,-122880,-1067.3876,0,0,0.9316656,0.0683344,0.019476233,-1083.4695,-1051.4456,-1067.3876
-77824,-122880,-989.28467,1.3669545E-06,0,0.7978592,0.20214081,0.019272102,-1004.6577,-969.67584,-989.28467
-73728,-122880,-819.75854,0.065432206,0,0.27778983,0.72221017,0.06512726,-880.23785,-732.80804,-819.75854
-69632,-122880,-407.41315,0.2336848,0,0,1,0.111676484,-556.48114,-299.9125,-407.41315
